pair_id,L1,a1,b1,L2,a2,b2,DV
362,86.682007,-7.280085,46.031069,87.065483,-6.971557,46.357821,0.814401
363,86.682007,-7.280085,46.031069,86.869186,-6.886656,46.259313,0.857491
364,62.676105,-0.036002,0.151615,62.894046,0.239748,-0.020432,0.827328
365,62.676105,-0.036002,0.151615,63.284988,0.106863,0.164737,0.646350
366,44.475751,36.687370,23.188884,44.829336,37.201264,23.049192,0.465372
367,44.475751,36.687370,23.188884,44.290242,36.641609,22.806695,0.284394
368,35.498432,5.028234,-31.252409,35.713337,5.258827,-31.340396,0.275776
369,35.498432,5.028234,-31.252409,35.321257,5.115527,-31.156484,0.318866
370,86.731331,-7.716600,46.057362,87.649933,-6.998786,46.240496,1.469369
371,86.731331,-7.716600,46.057362,86.310560,-6.860156,45.837153,1.189284
372,62.676105,-0.392226,0.102508,63.160638,0.141070,0.137968,1.335790
373,62.676105,-0.392226,0.102508,62.262058,0.168022,-0.006636,1.193593
374,56.317343,-31.241228,-0.118695,55.765969,-30.757448,0.393166,0.710985
375,56.317343,-31.241228,-0.118695,54.793133,-30.621115,0.335974,1.486605
376,86.716539,-8.005070,46.034317,87.910798,-6.912991,46.254533,2.081247
377,86.716539,-8.005070,46.034317,85.986443,-6.827612,45.862318,1.719291
378,62.793608,-0.601350,0.182690,63.268430,0.128293,-0.137831,1.447824
379,62.793608,-0.601350,0.182690,62.194040,0.139275,0.136293,1.521077
380,56.177791,-31.288154,-0.326274,57.453454,-31.626196,0.570620,1.232374
381,44.347443,36.023718,23.780034,45.455626,37.534170,23.294494,1.167739
382,44.347443,36.023718,23.780034,43.697564,36.537924,22.597128,0.909199
383,35.498432,4.607859,-31.107923,35.926470,4.012110,-30.740226,0.430900
384,35.498432,4.607859,-31.107923,34.822574,5.134802,-30.839841,0.887654
385,56.297440,-31.355587,-0.656627,57.453454,-31.626265,0.570754,1.275464
386,86.662265,-8.655376,45.930906,88.856275,-7.076514,46.836989,3.167115
387,86.662265,-8.655376,45.930906,85.154296,-6.764933,45.601079,2.774996
388,62.575109,-1.086762,0.316108,63.786700,0.032611,0.100336,2.503529
389,62.575109,-1.086762,0.316108,61.688720,0.166684,-0.006546,2.232062
390,44.489974,35.282022,24.289255,45.906918,37.771211,23.529441,1.628802
391,44.489974,35.282022,24.289255,43.107774,35.994951,22.458079,1.378880
392,35.576787,4.194771,-31.076438,36.593244,5.349663,-31.940637,1.038469
393,35.576787,4.194771,-31.076438,34.313907,5.050895,-30.634200,1.206520
394,87.065483,-6.971734,46.357815,86.869186,-6.886832,46.259307,0.564479
395,62.894046,0.239534,-0.020384,63.284988,0.106648,0.164786,0.904890
396,56.594841,-31.448628,0.686327,55.836615,-30.870366,0.634030,0.702367
397,56.594841,-31.448628,0.686327,55.051731,-30.468484,0.529577,1.309936
398,44.829336,37.201488,23.049200,44.290242,36.641831,22.806703,0.633423
399,35.713337,5.258436,-31.340477,35.321257,5.115139,-31.156565,0.396428
400,87.649933,-6.998752,46.240361,86.310560,-6.860123,45.837020,1.236683
401,63.160638,0.141051,0.138018,62.262058,0.168002,-0.006586,1.503841
402,56.604713,-31.229023,0.751309,54.385907,-30.018999,0.716167,1.848561
403,45.067445,37.238215,23.194550,44.117983,36.442177,22.849908,0.926435
404,35.926470,4.011731,-30.740195,35.003224,5.152678,-30.949430,0.848873
405,87.910798,-6.913035,46.254612,85.986443,-6.827656,45.862395,1.844252
406,63.268430,0.128055,-0.137794,62.194040,0.139041,0.136328,1.917505
407,57.453454,-31.626210,0.570601,55.051731,-30.468463,0.529576,1.900269
408,45.455626,37.533906,23.294521,43.697564,36.537667,22.597155,1.391807
409,35.945760,5.321259,-31.672575,34.822574,5.134595,-30.839797,0.995379
410,88.500151,-6.999609,46.934556,85.594763,-6.778467,45.483098,2.365641
411,63.516068,0.103220,0.086100,62.023478,0.106742,0.200887,2.344096
412,45.675259,37.772741,23.457061,43.433606,36.173257,22.566665,1.732218
413,36.385513,5.257840,-31.828751,34.579690,5.144952,-30.717722,1.469369
414,88.856275,-7.076385,46.836917,85.154296,-6.764809,45.601009,3.016300
415,63.786700,0.032421,0.100358,61.688720,0.166498,-0.006524,2.999064
416,45.906918,37.771153,23.529340,43.107774,35.994896,22.457982,2.055393
417,36.593244,5.349333,-31.940539,34.313907,5.050579,-30.634106,1.581403
